nwod_id_uri_code,nwod_id,org_short_name,beneficiary_name,payment_date,amount,clean_name,naked_name,company_name,company_number,charity_number,sicc_int,match_method
E08000001           ,849,bolton,KEYMEN ASSOCIATES LTD#MAYDAY,2019-01-03,10157.76,KEYMEN ASSOCIATES LTD#MAYDAY,KEYMEN ASSOCIATES,KEYMEN ASSOCIATES LIMITED,03273544,,88100,3  
E08000001           ,853,bolton,KEYS CHILDCARE LTD,2019-01-03,15721.43,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,854,bolton,KEYS CHILDCARE LTD,2019-01-03,747.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,855,bolton,KEYS CHILDCARE LTD,2019-01-03,639.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,856,bolton,KEYS CHILDCARE LTD,2019-01-03,630.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,857,bolton,KEYS CHILDCARE LTD,2019-01-03,531.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,858,bolton,KEYS CHILDCARE LTD,2019-01-03,531.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,859,bolton,KEYS CHILDCARE LTD,2019-01-03,531.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,860,bolton,KEYS CHILDCARE LTD,2019-01-03,531.00,KEYS CHILDCARE LTD,KEYS CHILD CARE,KEYS CHILD CARE LIMITED,02928849,,87900,3  
E08000001           ,1365,bolton,Reed Specialist Recruitment Ltd,2019-01-03,534.40,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1362,bolton,Reed Specialist Recruitment Ltd,2019-01-03,549.07,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,774,bolton,INSTARMAC GROUP PLC,2019-01-03,565.60,INSTARMAC GROUP PLC,INSTARMAC GROUP,INSTARMAC GROUP PLC,01324925,,32990,1  
E08000001           ,1359,bolton,Reed Specialist Recruitment Ltd,2019-01-03,569.80,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1356,bolton,Reed Specialist Recruitment Ltd,2019-01-03,587.67,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1351,bolton,Reed Specialist Recruitment Ltd,2019-01-03,609.24,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1499,bolton,SIMPLYMED LTD,2019-01-03,600.00,SIMPLYMED LTD,SIMPLYMED,SIMPLYMED LIMITED,07051239,,86900,3  
E08000001           ,1348,bolton,Reed Specialist Recruitment Ltd,2019-01-03,611.09,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1345,bolton,Reed Specialist Recruitment Ltd,2019-01-03,619.38,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1341,bolton,Reed Specialist Recruitment Ltd,2019-01-03,643.56,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1340,bolton,Reed Specialist Recruitment Ltd,2019-01-03,651.39,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1336,bolton,Reed Specialist Recruitment Ltd,2019-01-03,691.09,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1333,bolton,Reed Specialist Recruitment Ltd,2019-01-03,698.49,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1328,bolton,Reed Specialist Recruitment Ltd,2019-01-03,711.62,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,896,bolton,LUCY ZODION LIMITED,2019-01-03,5282.51,LUCY ZODION LIMITED,LUCY ZODION,LUCY ZODION LIMITED,07448407,,27900,1  
E08000001           ,1326,bolton,Reed Specialist Recruitment Ltd,2019-01-03,712.55,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1322,bolton,Reed Specialist Recruitment Ltd,2019-01-03,725.50,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1311,bolton,Reed Specialist Recruitment Ltd,2019-01-03,1018.54,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1307,bolton,Reed Specialist Recruitment Ltd,2019-01-03,1020.19,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1303,bolton,Reed Specialist Recruitment Ltd,2019-01-03,1255.19,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1300,bolton,Reed Specialist Recruitment Ltd,2019-01-03,1387.80,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1295,bolton,Reed Specialist Recruitment Ltd,2019-01-03,1795.83,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,652,bolton,Harrisons Worsley Limited T/A Chef To Go,2019-01-03,500.00,HARRISONS WORSLEY LIMITED T/A CHEF TO GO,HARRISONS WORSLEY,HARRISONS WORSLEY LIMITED T/A CHEF TO GO,,,,0  
E08000001           ,1283,bolton,Reed Specialist Recruitment Ltd,2019-01-03,2477.52,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1280,bolton,Reed Specialist Recruitment Ltd,2019-01-03,2663.03,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1278,bolton,Reed Specialist Recruitment Ltd,2019-01-03,2777.57,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1274,bolton,Reed Specialist Recruitment Ltd,2019-01-03,3165.88,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1273,bolton,Reed Specialist Recruitment Ltd,2019-01-03,3165.92,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1473,bolton,Searchlight Care Services Limited,2019-01-03,2347.25,SEARCHLIGHT CARE SERVICES LIMITED,SEARCHLIGHT CARE SERVICES,SEARCHLIGHT CARE SERVICES LIMITED,04201085,,87200,1  
E08000001           ,923,bolton,Mazars LLP,2019-01-03,23312.00,MAZARS LLP,MAZARS,MAZARS LLP,OC308299,,0,1  
E08000001           ,1629,bolton,The Nottingham Label Company Limited,2019-01-03,1429.00,THE NOTTINGHAM LABEL COMPANY LIMITED,THE NOTTINGHAM LABEL COMPANY,THE NOTTINGHAM LABEL COMPANY LIMITED,07033875,,18121,1  
E08000001           ,802,bolton,J HOPKINS (CONTRACTORS) LTD,2019-01-03,41927.81,J HOPKINS (CONTRACTORS) LTD,J. HOPKINS CONTRACTORS,J. HOPKINS (CONTRACTORS) LIMITED,01112562,,42110,3  
E08000001           ,1266,bolton,Reed Specialist Recruitment Ltd,2019-01-03,3899.37,REED SPECIALIST RECRUITMENT LTD,REED SPECIALIST RECRUITMENT,REED SPECIALIST RECRUITMENT LIMITED,06903140,,78109,3  
E08000001           ,1721,bolton,Wigan Council,2019-01-03,850.00,WIGAN COUNCIL,WIGAN COUNCIL,WIGAN COUNCIL,,,,13 
E08000001           ,740,bolton,IMPRESSION (BOLTON) LIMITED#1,2019-01-03,2103.00,IMPRESSION (BOLTON) LIMITED#1,IMPRESSION BOLTON,IMPRESSION (BOLTON) LIMITED,07034425,,82990,3  
E08000001           ,811,bolton,J HOPKINS (CONTRACTORS) LTD,2019-01-03,807.55,J HOPKINS (CONTRACTORS) LTD,J. HOPKINS CONTRACTORS,J. HOPKINS (CONTRACTORS) LIMITED,01112562,,42110,3  
E08000001           ,1238,bolton,REDACTED - Personal Data,2019-01-03,509.41,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,1237,bolton,REDACTED - Personal Data,2019-01-03,525.00,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,1421,bolton,ROYAL MAIL GROUP LTD,2019-01-03,1157.98,ROYAL MAIL GROUP LTD,ROYAL MAIL GROUP,ROYAL MAIL GROUP LIMITED,04138203,,53100,3  
E08000001           ,698,bolton,Holistic Approach Ltd,2019-01-03,11935.00,HOLISTIC APPROACH LTD,HOLISTIC APPROACH,HOLISTIC APPROACH LTD,09365310,,87900,1  
E08000001           ,1427,bolton,ROYAL MAIL GROUP LTD,2019-01-03,598.61,ROYAL MAIL GROUP LTD,ROYAL MAIL GROUP,ROYAL MAIL GROUP LIMITED,04138203,,53100,3  
E08000001           ,664,bolton,Hastings Cars NW Limited,2019-01-03,1650.00,HASTINGS CARS NW LIMITED,HASTINGS CARS NW,HASTINGS CARS NW LIMITED,11053751,,77110,1  
E08000001           ,823,bolton,JBL Education Ltd#REDACTED - Personal Data,2019-01-03,3500.00,JBL EDUCATION LTD#REDACTED - PERSONAL DATA,JBL EDUCATION,JBL EDUCATION LTD,10385749,,85600,3  
E08000001           ,1710,bolton,WESTAIR REPRODUCTIONS LTD,2019-01-03,718.70,WESTAIR REPRODUCTIONS LTD,WESTAIR REPRODUCTIONS,WESTAIR REPRODUCTIONS LIMITED,01025108,,46900,3  
E08000001           ,1424,bolton,ROYAL MAIL GROUP LTD,2019-01-03,833.62,ROYAL MAIL GROUP LTD,ROYAL MAIL GROUP,ROYAL MAIL GROUP LIMITED,04138203,,53100,3  
E08000001           ,992,bolton,NOTTS SPORT LTD,2019-01-03,1860.00,NOTTS SPORT LTD,NOTTS SPORT,NOTTS SPORT LIMITED,02012744,,93110,3  
E08000001           ,959,bolton,NATIONAL CAR PARKS LTD#NCP,2019-01-07,32595.35,NATIONAL CAR PARKS LTD#NCP,NATIONAL CAR PARKS,NATIONAL CAR PARKS LIMITED,00253240,,52219,3  
E08000001           ,1231,bolton,REDACTED - Personal Data,2019-01-07,646.50,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,1227,bolton,REDACTED - Personal Data,2019-01-07,767.00,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,1035,bolton,Orchid Home Care Support,2019-01-07,1061.20,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT LIMITED,10514229,,87900,3  
E08000001           ,895,bolton,LPW (EUROPE) LTD,2019-01-07,1260.00,LPW (EUROPE) LTD,LPW EUROPE,LPW (EUROPE) LTD,06381094,,81299,1  
E08000001           ,962,bolton,NB COLOUR PRINT LIMITED,2019-01-07,1567.00,NB COLOUR PRINT LIMITED,NB COLOUR PRINT,NB COLOUR PRINT LIMITED,,,,0  
E08000001           ,963,bolton,NB COLOUR PRINT LIMITED,2019-01-07,1450.00,NB COLOUR PRINT LIMITED,NB COLOUR PRINT,NB COLOUR PRINT LIMITED,,,,0  
E08000001           ,1026,bolton,Orchid Home Care Support,2019-01-07,2092.08,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT LIMITED,10514229,,87900,3  
E08000001           ,732,bolton,ICRIT Healthcare,2019-01-07,645.00,ICRIT HEALTHCARE,ICRIT HEALTHCARE,ICRIT LIMITED,09190283,CQC-1-1974984044,86900,8  
E08000001           ,733,bolton,ICRIT Healthcare,2019-01-07,645.00,ICRIT HEALTHCARE,ICRIT HEALTHCARE,ICRIT LIMITED,09190283,CQC-1-1974984044,86900,8  
E08000001           ,1033,bolton,Orchid Home Care Support,2019-01-07,1167.32,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT LIMITED,10514229,,87900,3  
E08000001           ,1478,bolton,Sentinel Environmental Consultancy Limited,2019-01-07,760.00,SENTINEL ENVIRONMENTAL CONSULTANCY LIMITED,SENTINEL ENVIRONMENTAL CONSULTANCY,SENTINEL ENVIRONMENTAL CONSULTANCY LIMITED,10877934,,74901,1  
E08000001           ,964,bolton,NB COLOUR PRINT LIMITED,2019-01-07,1068.00,NB COLOUR PRINT LIMITED,NB COLOUR PRINT,NB COLOUR PRINT LIMITED,,,,0  
E08000001           ,965,bolton,NB COLOUR PRINT LIMITED,2019-01-07,800.06,NB COLOUR PRINT LIMITED,NB COLOUR PRINT,NB COLOUR PRINT LIMITED,,,,0  
E08000001           ,966,bolton,NB COLOUR PRINT LIMITED,2019-01-07,569.01,NB COLOUR PRINT LIMITED,NB COLOUR PRINT,NB COLOUR PRINT LIMITED,,,,0  
E08000001           ,1225,bolton,REDACTED - Personal Data,2019-01-07,827.50,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,907,bolton,Manchester City Council,2019-01-07,5065.11,MANCHESTER CITY COUNCIL,MANCHESTER CITY COUNCIL,MANCHESTER CITY COUNCIL,,,,13 
E08000001           ,1221,bolton,REDACTED - Personal Data,2019-01-07,929.00,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,1219,bolton,REDACTED - Personal Data,2019-01-07,1008.33,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,1213,bolton,REDACTED - Personal Data,2019-01-07,1392.00,REDACTED - PERSONAL DATA,*** COMPANY NAME REDACTED ***,*** COMPANY NAME REDACTED ***,,,,0  
E08000001           ,822,bolton,JAMES GIBSON (DARWEN) LTD,2019-01-07,1165.53,JAMES GIBSON (DARWEN) LTD,JAMES GIBSON DARWEN,JAMES GIBSON (DARWEN) LTD.,03285857,,47520,3  
E08000001           ,1199,bolton,Recovery Support Ltd,2019-01-07,545.76,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,1198,bolton,Recovery Support Ltd,2019-01-07,545.76,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,790,bolton,J DICKINSON & SONS (HORWICH) LTD#2,2019-01-07,600.00,J DICKINSON & SONS (HORWICH) LTD#2,J DICKINSON AND SONS HORWICH,J DICKINSON & SONS (HORWICH) LTD#2,,,,0  
E08000001           ,735,bolton,ICRIT Healthcare,2019-01-07,577.50,ICRIT HEALTHCARE,ICRIT HEALTHCARE,ICRIT LIMITED,09190283,CQC-1-1974984044,86900,8  
E08000001           ,736,bolton,ICRIT Healthcare,2019-01-07,577.50,ICRIT HEALTHCARE,ICRIT HEALTHCARE,ICRIT LIMITED,09190283,CQC-1-1974984044,86900,8  
E08000001           ,1491,bolton,SHOWMED,2019-01-07,5350.50,SHOWMED,SHOWMED,SHOWMED LIMITED,06448256,,70229,3  
E08000001           ,988,bolton,NORTHERN EDUCATION,2019-01-07,610.00,NORTHERN EDUCATION,NORTHERN EDUCATION,NORTHERN EDUCATION,,,,0  
E08000001           ,974,bolton,Newsquest Media Group,2019-01-07,1357.15,NEWSQUEST MEDIA GROUP,NEWSQUEST MEDIA GROUP,NEWSQUEST MEDIA GROUP LIMITED,01676637,,58130,3  
E08000001           ,1196,bolton,Recovery Support Ltd,2019-01-07,636.72,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,737,bolton,IEG4 LTD,2019-01-07,9450.00,IEG4 LTD,IEG4,IEG4 LIMITED,05733146,,82990,3  
E08000001           ,1754,bolton,YOUR CARE (UK) LIMITED,2019-01-07,861.59,YOUR CARE (UK) LIMITED,YOUR CARE UK,YOUR CARE (UK) LTD,04757924,,88100,3  
E08000001           ,976,bolton,Newsquest Media Group,2019-01-07,726.72,NEWSQUEST MEDIA GROUP,NEWSQUEST MEDIA GROUP,NEWSQUEST MEDIA GROUP LIMITED,01676637,,58130,3  
E08000001           ,1748,bolton,Yasnad Ltd t/a Bluebird Care Bury,2019-01-07,1386.96,YASNAD LTD T/A BLUEBIRD CARE BURY,YASNAD,YASNAD LIMITED,10094475,,88100,3  
E08000001           ,1027,bolton,Orchid Home Care Support,2019-01-07,1910.16,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT LIMITED,10514229,,87900,3  
E08000001           ,1468,bolton,SCOTTISH & SOUTHERN ENERGY PLC,2019-01-07,524.12,SCOTTISH & SOUTHERN ENERGY PLC,SSE,SSE PLC,SC117119,,70100,3  
E08000001           ,1467,bolton,SCOTTISH & SOUTHERN ENERGY PLC,2019-01-07,603.04,SCOTTISH & SOUTHERN ENERGY PLC,SSE,SSE PLC,SC117119,,70100,3  
E08000001           ,977,bolton,Newsquest Media Group,2019-01-07,726.72,NEWSQUEST MEDIA GROUP,NEWSQUEST MEDIA GROUP,NEWSQUEST MEDIA GROUP LIMITED,01676637,,58130,3  
E08000001           ,1465,bolton,SCOTTISH & SOUTHERN ENERGY PLC,2019-01-07,661.80,SCOTTISH & SOUTHERN ENERGY PLC,SSE,SSE PLC,SC117119,,70100,3  
E08000001           ,1575,bolton,Target Psychology Ltd,2019-01-07,823.27,TARGET PSYCHOLOGY LTD,TARGET PSYCHOLOGY,TARGET PSYCHOLOGY LIMITED,10471322,,82990,3  
E08000001           ,1193,bolton,Recovery Support Ltd,2019-01-07,780.74,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,1463,bolton,SCOTTISH & SOUTHERN ENERGY PLC,2019-01-07,687.66,SCOTTISH & SOUTHERN ENERGY PLC,SSE,SSE PLC,SC117119,,70100,3  
E08000001           ,1192,bolton,Recovery Support Ltd,2019-01-07,811.06,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,1460,bolton,SCOTTISH & SOUTHERN ENERGY PLC,2019-01-07,1003.82,SCOTTISH & SOUTHERN ENERGY PLC,SSE,SSE PLC,SC117119,,70100,3  
E08000001           ,1029,bolton,Orchid Home Care Support,2019-01-07,1910.16,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT,ORCHID HOME CARE SUPPORT LIMITED,10514229,,87900,3  
E08000001           ,1188,bolton,Recovery Support Ltd,2019-01-07,909.60,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,1618,bolton,THE LEAVING CARE TEAM,2019-01-07,836.67,THE LEAVING CARE TEAM,THE LEAVING CARE TEAM,THE LEAVING CARE TEAM,,,,0  
E08000001           ,1098,bolton,PAWS FOR KIDS,2019-01-07,68000.00,PAWS FOR KIDS,PAWS FOR KIDS,PAWS FOR KIDS,04070391,CHC-1084861,88990,1  
E08000001           ,1187,bolton,Recovery Support Ltd,2019-01-07,1008.14,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,1186,bolton,Recovery Support Ltd,2019-01-07,1091.52,RECOVERY SUPPORT LTD,RECOVERY SUPPORT,RECOVERY SUPPORT LIMITED,09860816,,88990,3  
E08000001           ,1136,bolton,PRISM MEDICAL UK,2019-01-07,975.00,PRISM MEDICAL UK,PRISM MEDICAL UK,PRISM MEDICAL UK,,,,0  
E08000001           ,1130,bolton,PRISM MEDICAL UK,2019-01-07,1866.88,PRISM MEDICAL UK,PRISM MEDICAL UK,PRISM MEDICAL UK,,,,0  
E08000001           ,1544,bolton,Stillwater Associates Limited,2019-01-07,4460.00,STILLWATER ASSOCIATES LIMITED,STILLWATER ASSOCIATES,STILLWATER ASSOCIATES LIMITED,06713397,,71122,1  
